Prefix,Name,Price
N,"NAVELA 1.5 MG, Comprimé",65
N,"NAVELBINE 10 MG / ML, Solution injectable",1666
N,"NAVELBINE 20 MG, Capsule molle",771
N,"NAVELBINE 30 MG , Capsule molle",1028
N,"NAVELBINE 50 MG / 5 ML, Solution injectable",6958
N,"NAVIBLEF, Mousse pour paupières",90
N,"NAVIINFLA, Solution ophtalmique",79
N,"NAVITAE PLUS, Solution ophtalmique",80
N,"NAVITAE, Solution ophtalmique",75
N,"NAZAIR 50 µg, Suspension pour inhalation nasale",75
N,"NEALGYL 80 MG, Comprimé",19.5
N,"NEALGYL 80 MG, Comprimé orodispersible",34.4
N,"NEALGYL 80 MG, Comprimé orodispersible",50.4
N,"NEBILET 5 MG, Comprimé quadrisécable",87.5
N,"NEFOPAM MYLAN 20 MG / ML, Solution injectable",72.4
N,"NEO-CODION ADULTES, Sirop",17.6
N,"NEO-CODION ENFANTS, Sirop",14.25
N,"NEOBILINE, Ampoule buvable",89.5
N,"NEOCIP 250 MG, Comprimé",51.4
N,"NEOCIP 500 MG, Comprimé",74.8
N,"NEOCLAV  500 MG / 62.5 MG, Sachet",82
N,"NEOCLAV 1 G / 125 MG, Sachet",88
N,"NEOCLAV 1 G / 125 MG, Sachet",116
N,"NEOCLAV 1 G / 125 MG, Sachet",167
N,"NEOCLAV 500 MG / 62.5 MG, Sachet",62
N,"NEOCLAV 500 MG / 62.5 MG, Sachet",117
N,"NEOCLAV ENFANT, Poudre pour suspension buvable",63
N,"NEOCLAV NOURRISSON, Poudre pour suspension buvable",38
N,"NEOFER, Gélule",79
N,"NEOFLUID MULTI, Collyre",112
N,"NEOFORTAN 150 MG, Suppositoire",19.6
N,"NEOFORTAN 160 MG, Comprimé effervescent",98.8
N,"NEOFORTAN 40 MG, Comprimé effervescent",40
N,"NEOGLOBIN, Gelule",82.5
N,"NEOMAG 300 MG, Comprimé",79.5
N,"NEOMOX 1 G, Comprimé dispersible",55
N,"NEOMOX 1 G, Comprimé dispersible",64.1
N,"NEOMOX 1 G, Comprimé dispersible",96.8
N,"NEOMOX 125 MG / 5 ML, Poudre pour solution buvable",25.4
N,"NEOMOX 125 MG / 5 ML, Poudre pour suspension buvable",15.3
N,"NEOMOX 250 MG / 5 ML, Poudre pour solution buvable",24.4
N,"NEOMOX 250 MG / 5 ML, Poudre pour solution buvable",33.6
N,"NEOMOX 500 MG / 5 ML, Poudre pour solution buvable",55.7
N,"NEOMOX 500 MG / 5 ML, Poudre pour suspension buvable",33.4
N,"NEOMOX 500 MG, Comprimé dispersible",60.9
N,"NEOPRED 20 MG, Comprimé effervescent",37.4
N,"NEOPRED 5 MG, Comprimé effervescent",20.5
N,"NEOPT MULTI 0.2 % , Solution ophtalmique",84
N,"NEORAL 100 MG, Capsule molle",1728
N,"NEORAL 25 MG, Capsule molle",653
N,"NEORAL 50 MG, Capsule molle",1088
N,"NEOTRAVISIL, Pastille à sucer goût citron",30.2
N,"NEOTRAVISIL, Pastille à sucer goût citron miel",30.2
N,"NEOTRAVISIL, Pastille à sucer goût menthe",30.2
N,"NEOTRAVISIL, Pastille à sucer goût orange",30.2
N,"NEOVICAL, Comprimé",79.5
N,"NEOVIMAG 300 MG, Comprimé",84.5
N,"NEOVIMAG 300 MG, Gel sans sel et sans sucre",84.5
N,"NÉOVIS 0.18, Collyre",134.4
N,"NEOVIS TOTAL, Émulsion occulaire",156.8
N,"NEOXIDIL 2 %, Solution pour application locale",247
N,"NEPZAN 10 MG, Comprimé pelliculé [P]",134.5
N,"NEPZAN 10 MG, Comprimé pelliculé [P]",252
N,"NEPZAN 5 MG, Comprimé pelliculé [P]",80.8
N,"NEPZAN 5 MG, Comprimé pelliculé [P]",144
N,"NEROMAG, Comprimé",75.5
N,"NERVAX 150 MG, Gélule [P]",152.1
N,"NERVAX 150 MG, Gélule [P]",364
N,"NERVAX 75 MG, Gelule [P]",107.3
N,"NERVAX 75 MG, Gelule [P]",273
N,"NERVITON 100 MG, Comprimé dragéifié",24.5
N,"NEULASTIM 6 MG / 0.6 ML, Solution injectable",9460
N,"NEULEPTIL 4 %, Solution pour gouttes buvables [P]",39.1
N,"NEUPOGEN 30 MU, Solution injectable",909
N,"NEUPOGEN 48 MU, Solution injectable",1274
N,"NEURONTIN 300 MG, Gélule",308
N,"NEUTRAL, Comprimé à croquer",13.1
N,"NEUTRAL, Comprimé à croquer",24.4
N,"NEUTRAL, Suspension",38.5
N,"NEVIPAN 200 MG, Comprimé",697
N,"NEVRI DEP, Capsule",148
N,"NEWEYES , Dosette ophtalmique",129.9
N,"NEWGLIN 0.5 MG, Comprimé",50.2
N,"NEWGLIN 0.5 MG, Comprimé",145.6
N,"NEWGLIN 1 MG, Comprimé",52.5
N,"NEWGLIN 1 MG, Comprimé",148.2
N,"NEWGLIN 2 MG, Comprimé",57.6
N,"NEWGLIN 2 MG, Comprimé",153.4
N,"NEWGLIN 2 MG, Comprimé",28.9
N,"NEWMAG 300MG, Comprimé effervescent",89
N,"NEWMAG 300MG, Gélule",55
N,"NEXAVAR 200 MG, Comprimé pelliculé",21152
N,"NEXTAL, Solution ophtalmique",87
N,"NICARDIPINE AGUETTANT 10 MG / 10 ML, Solution injectable",153.8
N,"NICOPASS SANS SUCRE MENTHE FRAICHEUR 1.5 MG, Pastille",120.4
N,"NIDAZOL 250 MG, Comprimé",21.1
N,"NIDAZOL 500 MG, Comprimé",39.9
N,"NIDAZOL 500 MG, Ovule",27.7
N,"NIFEGEN LP 20 MG, Gélule",75
N,"NIFLURIL 250 MG, Gélule",34.1
N,"NIFLURIL 400 MG, Suppositoire enfant",22
N,"NIFLURIL 700 MG, Suppositoire adulte",30.2
N,"NIFOX 100 MG, Gélule",11.5
N,"NIFOX 200 MG, Gélule",13
N,"NIFROZID 4%, Suspension buvable (AMM suspendue)",19.6
N,"NIFUROXAZIDE PHARMA 220 MG / 5 ML, Suspension buvable (AMM suspendue)",19
N,"NIMENRIX 0.5 ML, Lyophilisat et solvant pour solution injectable [V]",567
N,"NIMOTOP 10 MG / 50 ML, Solution injectable I.V",181.1
N,"NITRODERM TTS 10 MG, Patch transdermique",90
N,"NITRODERM TTS 5 MG, Patch transdermique",68.5
N,"NITROGLICERINE PH&T 25 MG / 5 ML, Solution pour perfusion (Retiré du marché)",1611
N,"NITROGLICERINE PH&T 5 MG / ML, Pour perfusion (Retiré du marché)",1611
N,"NIVAQUINE 100 MG, Comprimé",12
N,"NIVESTIM 30 MU / 0.5 ML, Injectable",1116
N,"NIVESTIM 48 MU / 0.5 ML, Injectable",1728
N,"NIZORAL 200 MG, Comprimé sécable ( Retiré du marché )",193.4
N,"NO-DEP 50 MG, Comprimé [P]",71
N,"NO-DEP 50 MG, Comprimé [P]",126.8
N,"NO-DEP 50 MG, Comprimé [P]",201
N,"NO-DOL CODEINE, Comprimé",28
N,"NO-DOL FEN 200 MG, Comprimé pélliculé",23.5
N,"NO-DOL FEN 400 MG, Comprimé pelliculé",30
N,"NO-DOL FEN, Sirop",22.5
N,"NO-DOL PEDIATRIQUE 120 MG / 5ML, Suspension buvable (Retiré du marché))",17
N,"NO-SPA 40 MG / ML, Solution injectable",32
N,"NO-SPA 40 MG, Comprimé",32
N,"NO-SPA FORTE 80 MG, Comprimé",45
N,"NOCAND 150 MG, Gélule",46.7
N,"NOCAND 150 MG, Gélule",13.4
N,"NOCAND 200 MG, Gélule",91.6
N,"NOCAND 50 MG, Gélule",32.7
N,"NOCOL 20 MG, Comprimé pelliculé",97.6
N,"NOCOL 20 MG, Comprimé pelliculé",188.5
N,"NOCOL 40 MG, Comprimé pelliculé",171
N,"NOCOL 40 MG, Comprimé pelliculé",283
N,"NOCTIZEN 10 MG, Comprimé  pelliculé sécable [P] [TAB IV-CV]",25.2
N,"NOCTIZEN 10 MG, Comprimé  pelliculé sécable [P] [TAB IV-CV]",44.9
N,"NOFEBRIL 500 MG, Comprimé",7
N,"NOFENE 100 MG, Comprimé pelliculé",49.6
N,"NOFENE 100 MG, Suppositoire",29.3
N,"NOFLAT, Gélule",75
N,"NOFLOXINE 400 MG, Comprimé",78
N,"NOGESTA 0.03 MG, Comprimé pelliculé",30.4
N,"NOLIP 10 MG, Comprimé pelliculé",59.7
N,"NOLIP 10 MG, Comprimé pelliculé",157.1
N,"NOLIP 20 MG, Comprimé pelliculé",254
N,"NOLIP 20 MG, Comprimé pelliculé",96.5
N,"NOLVADEX 20 MG, Comprimé pelliculé",124.3
N,"NOMADOL 100 MG, Solution injectable IV [P]",37.5
N,"NOMADOL 50 MG, Comprimé pelliculé [P]",42.1
N,"NOMETIL, Gélule",69
N,"NOMETIL, Gélule",39
N,"NOMIFER, Sirop",84
N,"NOMYC 150 MG, Gélule",22.4
N,"NOMYC 150 MG, Gélule",39.5
N,"NOMYC 150 MG, Gélule",72.9
N,"NOMYC 50 MG, Gélule",78.3
N,"NOOTROPYL 200 MG, Solution buvable",56.1
N,"NOOTROPYL 800 MG, Comprimé pelliculé",134.8
N,"NOPOROSE 35 MG, Comprimé",497
N,"NOPOROSE 35 MG, Comprimé pelliculé",194.6
N,"NORADRÉNALINE TARTRATE AGUETTANT 0.2 %, Soluté injectable",756
N,"NORCURON 10 mg, Lyophilisat pour usage parentéral (Retiré du marché)",921.2
N,"NORDAZ 15 MG, Comprimé [P] [TAB IV-CV]",29.1
N,"NORDAZ 7.5 MG, Comprimé [P] [TAB IV-CV]",19.4
N,"NORDITROPINE NORDILET 5 MG / 1.5 ML, Solution injectable",1193
N,"NORMA SLEEP, Capsule",162
N,"NORMACOL LAVEMENT ADULTES, Solution rectale",26.5
N,"NORMACOL LAVEMENT ENFANTS, Solution rectale",21
N,"NORMALITE 1000, Gelule",109
N,"NORMATENS 100 MG, Comprimé",39.5
N,"NORMATENS 50 MG, Comprimé",26
N,"NORMET 100 MG, Comprimé sécable",56.3
N,"NORMIX 200 MG, Comprimé pelliculé",71.6
N,"NORMOGASTRYL, Comprimé effervescent",12
N,"NOROXINE 400 MG, Comprimé (Retiré du marché)",104.7
N,"NOVALAC 1ER AGE, Lait",70
N,"NOVALAC 2EME AGE, Lait",70
N,"NOVALAC 3EME AGE CROISSANCE, Lait",69
N,"NOVALAC AC 1ER AGE, Lait",73
N,"NOVALAC AC 2EME AGE, Lait",73
N,"NOVALAC AD DIARINOVA, Lait",148
N,"NOVALAC AR 1ER AGE, Lait",73
N,"NOVALAC AR 2EME AGE, Lait",73
N,"NOVALAC AR DIGEST AGE, Lait",89
N,"NOVALAC IT 1ER AGE, Lait",76
N,"NOVALAC IT 2EME AGE, Lait",76
N,"NOVALGINE 0.05, Sirop",22.2
N,"NOVALGINE 500 MG, Comprimé pelliculé",13.8
N,"NOVOCINE 500 MG, Comprimé pelliculé",135
N,"NOVOCINE 500 MG, Comprimé pelliculé",100.1
N,"NOVOCLIN 1 G / 125 MG, Sachet",132
N,"NOVOCLIN 1 G / 125 MG, Sachet",188
N,"NOVOCLIN 250 MG / 31.25 MG, Sachet",45.9
N,"NOVOCLIN 500 MG / 62.5 MG, Sachet",79.9
N,"NOVOFEM, Comprimé pelliculé sous distributeur journalier",119
N,"NOVOMIX 30 FLEXPEN 100 U / ML, Suspension injectable",559
N,"NOVOMIX 30 PENFILL 100 U / ML, Suspension injectable",489
N,"NOVONORM 0.5 MG, Comprimé",166.4
N,"NOVONORM 1 MG, Comprimé",52.5
N,"NOVONORM 1 MG, Comprimé",177.5
N,"NOVONORM 2 MG, Comprimé",196.5
N,"NOVORAPID FLEXPEN 100 U / ML, Solution injectable",571
N,"NOVORAPID PENFILL 100 U / ML, Solution injectable",497
N,"NOVORTAN 150 MG, Comprimé pelliculé",116
N,"NOVORTAN 300 MG, Comprimé pelliculé",145
N,"NOVORTAN PLUS 300 MG / 12.5 MG, Comprimé pelliculé",158.2
N,"NOVORTAN PLUS 300 MG / 25 MG, Comprimé pelliculé",160.9
N,"NOVOSEVEN RT 100 KUI, Poudre et solvant pour solution injectable",12396
N,"NOVOSEVEN RT 50 KUI, Poudre et solvant pour solution injectable",6398
N,"NOXIDEM 10 MG, Comprimé pélliculé sécable [P] [TAB IV-CV]",44.9
N,"NOZINAN 100 MG, Comprimé pelliculé sécable [P]",57.3
N,"NOZINAN 25 MG / ML, Solution injectable [P]",24.6
N,"NOZINAN 25 MG, Comprimé pelliculé sécable [P]",16.2
N,"NOZINAN 4 %, Solution buvable [P]",38.5
N,"NPLAT 250 µg, Poudre pour solution injectable",6373
N,"NUPENTIN 300 MG, Gélule [P]",99.2
N,"NUPENTIN 300 MG, Gélule [P]",188.5
N,"NUPENTIN 300 MG, Gélule [P]",275.7
N,"NUPENTIN 400 MG, Gélule [P]",122
N,"NUPENTIN 400 MG, Gélule [P]",231.8
N,"NUPENTIN 400 MG, Gélule [P]",337
N,"NURABOL 2 MG / 5 ML, Sirop",9.7
N,"NURABOL 4 MG / 5 ML, Sirop",12.1
N,"NURABOL 4 MG, Comprimé",15.2
N,"NURAID II, Capsule",6960
N,"NURAVIT 0.08 %, Sirop",21
N,"NURAVIT, Comprimé pelliculé",30.7
N,"NURAX, Solution buvable",84
N,"NURODOL 200 MG, Comprimé enrobé",17
N,"NURODOL 400 MG, Comprimé enrobé",30
N,"NURODOL ENFANT ET NOURISSON 20 MG / ML,  Suspension buvable",19
N,"NURSIE 1ER AGE, Lait",66
N,"NURSIE 1ER AGE, Lait",125
N,"NURSIE 2EME AGE, Lait",66
N,"NURSIE 2EME AGE, Lait",125
N,"NURSIE AD, Lait",67.7
N,"NURSIE AR 1ER AGE, Lait",74
N,"NURSIE AR 2EME AGE, Lait",74
N,"NURSIE CONFORT 1ER AGE, Lait",74
N,"NURSIE CONFORT 2EME AGE, Lait",74
N,"NURSIE LACTOFIDUS, Lait",68
N,"NUTRYLET, Solution à diluer pour perfusion",504.1
N,"NUVARING 11.7 MG / 2.7 MG, Anneau pour usage vaginal",139
N,"NUVIVAX 10 MG, Comprimé enrobé",40
N,"NUVIVAX 10 MG, Comprimé enrobé",70.4
N,"NUVIVAX 10 MG, Comprimé enrobé",130
N,"NUVIVAX 10 MG, Comprimé enrobé",247
N,"NUVIVAX 20 MG, Comprimé enrobé",60
N,"NUVIVAX 20 MG, Comprimé enrobé",368
N,"NUVIVAX 20 MG, Comprimé enrobé",194
N,"NUVIVAX 20 MG, Comprimé enrobé",109
O,"O'MAG 300 MG, Comprimé effervescent",86.5
O,"O-LINE 10 MG, Comprimé orodispersible [P]",271
O,"O-LINE 10 MG, Comprimé orodispersible [P]",80
O,"O-LINE 15 MG, Comprimé orodispersible [P]",332
O,"O-LINE 20 MG, Comprimé orodispersible [P]",496
O,"O-LINE 5 MG, Comprimé orodispersible [P]",45.9
O,"O-LINE 5 MG, Comprimé orodispersible [P]",156.2
O,"O-PLASTINE, Pommade",17
O,"O-PLASTINE, Pommade",28
O,"OCET 200 MG, comprimé",108
O,"OCET 200 MG, Comprimé enrobé",58.9
O,"OCREVUS 300 MG / ML, Solution à diluer pour perfusion",56150
O,"OCTAGAM 50 MG / ML, Solution pour perfusion",5302
O,"OCTANATE 100 UI / ML, Poudre et solvant pour Solution injectable",3577
O,"OCTANATE 50 UI / ML, Poudre et solvant pour solution injectable",1071
O,"OCTANATE 50 UI / ML, Poudre et solvant pour solution injectable",1752
O,"OCTAPLEX 500 UI, Poudre et solvant pour solution pour perfusion",2806
O,"ODIA 1 MG, Comprimé",26.9
O,"ODIA 2 MG, Comprimé",40
O,"ODIA 2 MG, Comprimé",78.1
O,"ODIA 3 MG, Comprimé",60
O,"ODIA 3 MG, Comprimé",117.2
O,"ODIA 4 MG, Comprimé",68.8
O,"ODIA 4 MG, Comprimé",121
O,"ODIA 4 MG, Comprimé",177.4
O,"ODM 5, Solution ophtalmique",151.2
O,"ODRIK 0.5 MG, Gélule",39.9
O,"ODRIK 2 MG, Gélule",83.1
O,"ODRIK 4 MG, Comprimé",110.1
O,"OEDES 10 MG, Gélule (Retiré du marché)",21.8
O,"OEDES 10 MG, Gélule (Retiré du marché)",67.6
O,"OEDES 10 MG, Gélule (Retiré du marché)",12.4
O,"OEDES 10 MG, Gélule (Retiré du marché)",38.4
O,"OEDES 20 MG, Gélule",30
O,"OEDES 20 MG, Gélule",52.8
O,"OEDES 20 MG, Gélule",140
O,"OEDES 20 MG, Gélule",99
O,"OEDES 40 MG, Lyophilisat pour usage parentéral",95
O,"OEDES 40 MG, Lyophilisat pour usage parentéral",376
O,"OEDES 40 MG, Microgranules gastro-résistants en gélule",74.1
O,"OEDES 40 MG, Microgranules gastro-résistants en gélule",140
O,"OEDES 40 MG, Microgranules gastro-résistants en gélule",42.1
O,"OFEV 100 MG, Capsule molle",13
O,"OFEV 150 MG, Capsule molle",24915
O,"OFIKEN 100 MG, Poudre pour suspension buvable",152.1
O,"OFIKEN 200 MG, Comprimé",170
O,"OFIKEN 200 MG, Comprimé pelliculé",97.9
O,"OFIKEN ENFANT 100 MG / 5 ML, Poudre pour suspension buvable",93.4
O,"OFIKEN NOURISSON, Poudre pour suspension buvable",53.7
O,"OFLOCET 1.5 MG / 0.5 ML, Solution auriculaire en récipient unidose",70.6
O,"OKA-RUBUCIN 50 MG, Lyophilisat pour solution injectable",407
O,"OLAMID COOPER 2 % + 0.5 %, Collyre en solution",99.8
O,"OLIMEL N7E, Émulsion pour perfusion",464
O,"OLIMEL N7E, Émulsion pour perfusion",617
O,"OLIMEL N9E, Émulsion pour perfusion",620
O,"OLIPEN 500 MG / 62.5 MG / 100 MG, Poudre pour suspension buvable en sachet dose",87.8
O,"OLIPEN 500 MG / 62.5 MG / 100 MG, Poudre pour suspension buvable en sachet dose",117.1
O,"OLIPEN 500 MG / 62.5 MG / 100 MG, Poudre pour suspension buvable en sachet dose",154.6
O,"OLMADIP 10 MG, Comprimé",31.2
O,"OLMADIP 10 MG, Comprimé",54.9
O,"OLMADIP 5 MG, Comprimé",19
O,"OLMADIP 5 MG, Comprimé",33.4
O,"OLMETEC 10 MG, Comprimé pélliculé",158.4
O,"OLMETEC 20 MG, Comprimé pelliculé",252
O,"OLMETEC 40 MG, Comprimé pélliculé",256
O,"OLOXINE 200 MG, Comprimé",99
O,"OLOXINE 200 MG, Comprimé",65
O,"OLYNZA 10 MG, Comprimé pelliculé [P]",291
O,"OLYNZA 5 MG, Comprimé pelliculé [P]",167.4
O,"OMEGAFOLINE, Gélule",200
O,"OMEGEN 10 MG, Gélule",15
O,"OMEGEN 10 MG, Gélule",26.5
O,"OMEGEN 10 MG, Gélule",51.1
O,"OMEGEN 20 MG, Gélule",26
O,"OMEGEN 20 MG, Gélule",38
O,"OMEGEN 20 MG, Gélule",71
O,"OMEPRAL 20 MG, Gélule",52.8
O,"OMEPRAL 20 MG, Gélule",92.8
O,"OMEPRAL 20 MG, Gélule",30
O,"OMEPRAZOLE GT 40 MG, Poudre pour solution pour perfusion",498
O,"OMEPRAZOLE GT 40 MG, Poudre pour solution pour perfusion",276
O,"OMEPRAZOLE NORMON 40 MG, Lyophilisat pour perfusion IV",48
O,"OMIZ 10 MG, Gélules",45.1
O,"OMIZ 10 MG, Gélules",12.4
O,"OMIZ 10 MG, Gélules",23.6
O,"OMIZ 20 MG, Gélules",81.4
O,"OMIZ 20 MG, Gélules",42
O,"OMIZ 20 MG, Gélules",22.5
O,"OMNIPAQUE 300 MG I, Injectable",372
O,"OMNIPAQUE 300 MG I, Injectable",187
O,"OMNIPAQUE 350 MG I / ML, Injectable",215
O,"OMNIPAQUE 350 MG I / ML, Solution injectable",428
O,"OMNISCAN 0.5 MMOL / ML, Solution injectable  (Suspension de l'AMM : le 6 février 2018)",577
O,"OMNISCAN 0.5 MMOL / ML, Solution injectable (Suspension de l'AMM : le 6 février 2018)",478
O,"OMNISCAN 0.5 MMOL / ML, Solution injectable (Suspension de l'AMM : le 6 février 2018)",318
O,"OMNITROPE 5 MG / 1.5 ML, Solution injectable",3674
O,"ONBREZ BREEZHALER 150 µg, Poudre d'inhalation en gélule",484
O,"ONBREZ BREEZHALER 300 µg, Poudre d’inhalation en gélule",484
O,"ONDANSETRON AGUETTANT 2 MG / ML , Solution Injectable (Retiré du marché))",522
O,"ONDANSETRON AGUETTANT 2MG / ML , Solution Injectable (Retiré du marché)",326
O,"ONDANSETRON GT, Solution injectable",605
O,"ONDANSETRON GT, Solution injectable",94
O,"ONDANSETRON MYLAN 8 MG / 4 ML, Solution injectable IV",439
O,"ONDANSETRON NORMON 4 MG / 2ML, Solution injectable en ampoule de 2 ML",1775
O,"ONDANSETRON NORMON 8 MG / 4 ML, Solution injectable en ampoule de 4 ML",2646
O,"ONGECIN 1000 MG, Poudre pour solution pour perfusion",971
O,"ONGECIN 200 MG, Poudre pour solution pour perfusion",257
O,"ONGLYZA 2.5 MG, Comprimé pelliculé",267
O,"ONGLYZA 5 MG, Comprimé pelliculé",386
O,"ONIFINE 1 %, Crème",34
O,"ONIFINE 1 %, Crème",58
O,"ONIFINE 1 %, Solution pour pulvérisation cutanée",56
O,"ONIFINE 250 MG, Comprimé",132
O,"ONIFINE 250 MG, Comprimé",237
O,"ONSET 8 MG / 4 ML, Solution injectable",90.5
O,"ONSET 8 MG, Comprimé",323
O,"ONYXINE 5 %, Vernis à ongle médicamenteux",205
O,"OPATANOL 1 MG / ML, Collyre",90.7
O,"OPAVIR 0.5 MG, Comprimé pelliculé",2833
O,"OPAVIR 1 MG, Comprimé pelliculé",2878
O,"OPRA  DEVA 20 MG, Gélule gastro-résistante",39
O,"OPRA DEVA  20 MG, Gélule gastro-résistante",79
O,"OPRA DEVA 20 MG, Gélule gastro-résistante",20
O,"OPSUMIT 10 MG, Comprimé pelliculé",26000
O,"OPTICILLINE 500 MG / 5 ML, Poudre pour Suspension",48.5
O,"OPTICILLINE 500 MG, Gélule (Retiré du marché)",47.3
O,"OPTICILLINE 500 MG, Gélule (Retiré du marché)",83.4
O,"OPTIPRED, Solution ophtalmique",23.4
O,"ORACILLINE 1 MUI, Comprimé",40.3
O,"ORADEXON 5 mg / ml, Solution Injectable (Retiré du marché)",13.3
O,"ORADEXON ELIXIR 0.05 MG / ML, Sirop",16.3
O,"ORAGIN 0.75 MUI / 125 MG, Comprimé",77
O,"ORALGAN CODEINE, Comprimé (Retiré du marché)",14.05
O,"ORAPRED 20 MG, Comprimé effervescent",60
O,"ORAPRED 5 MG, Comprimé effervescent",20
O,"ORAPRED 5 MG, Comprimé effervescent (Retiré du marché)",38
O,"ORCHIS 0.075 MG, Comprimé",42
O,"ORELOX 100 MG, Comprimé",107.1
O,"ORELOX ENFANT ET NOURRISSONS 40 MG / 5 ML, Suspension buvable",107.2
O,"ORELOX ENFANT ET NOURRISSONS 40 MG / 5 ML, Suspension buvable",76.9
O,"OREX 125 MG / 5 ML, Granules pour suspension buvable",24
O,"OREX 250 MG / 5 ML, Granules pour suspension buvable",37.7
O,"OREX 500 MG, Gélule",63.2
O,"ORGALUTRAN 0.25 MG / 0.5 ML, Solution Injectable",1707
O,"ORGAMAG, Gélule",98
O,"OROKEN 100 MG / 5 ML, Granulé pour suspension buvable",119.3
O,"OROKEN 200 MG, Comprimé pelliculé",116.3
O,"OROKEN 40 MG / 5 ML, Granulé pour suspension buvable",70.6
O,"OROSTIM, Gélule",75
O,"OROSTIM, Sirop",75
O,"OROTREX 10 MG, Capsule molle",152.2
O,"OROTREX 10 MG, Capsule molle",353
O,"OROTREX 20 MG, Capsule molle",605
O,"OROVASC 10 MG, Comprimé orodispérsible",76
O,"OROVASC 5 MG, Comprimé orodispérsible",43
O,"OROZEN, Comprimé à croquer",49.5
O,"OSCILLOCOCCINUM 200, Doses",71.5
O,"OSMAL 15 MG, Comprimé",61.1
O,"OSMAL 7.5 MG, Comprimé",38.6
O,"OSMAL 7.5 MG, Comprimé",74.7
O,"OSMOLAX, Solution buvable",36
O,"OSMOSINE 1 G / 5 ML, Suspension",34
O,"OSMOZ, Collyre",132
O,"OSPAMOX 1G , Comprimé dispersible",73.3
O,"OSPAMOX 250 MG / 5ML, Granules pour suspension buvable",24.4
O,"OSPAMOX 500 MG, Comprimé dispersible",34.6
O,"OSPEN 1 MUI, Comprimé pelliculé sécable",32.9
O,"OSTEO 24, Comprimé",143
O,"OSTEOCARE, Comprimé",108.65
O,"OSTEOCARE, Solution buvable",109
O,"OTIPAX 4 %, Solution auriculaire",20.2
O,"OTOFA 200 000 UI, Solution auriculaire",28.5
O,"OTRIVINE 0.1%, Nébuliseur",19.3
O,"OV-POWER, Gélule",264
O,"OVESTIN 0.5 MG, Ovule intra-vaginale",87.9
O,"OVITRELLE 250 µg / 0.5 ML, Solution injectable",200
O,"OVUSITOL, Sachet",165
O,"OXALIPLATINE HOSPIRA 100 MG / 20 ML, Solution à diluer pour perfusion",1093
O,"OXALIPLATINE HOSPIRA 50 MG / 10 ML, Solution à diluer pour perfusion",723
O,"OXALIPLATINE MYLAN 5 MG / ML, Poudre pour perfusion",1866
O,"OXALIPLATINE MYLAN 5 MG / ML, Poudre pour perfusion",1089
O,"OXANTIN, Comprimé",79.95
O,"OXIDEN 20 MG, Gélule",39.8
O,"OXIDEN 20 MG, Suppositoire",51.4
O,"OXIFLOR 200 MG, Comprimé",65
O,"OXIFLOR 200 MG, Comprimé",112
O,"OXIPLAT 100 MG / 20 ML, Solution à diluer pour perfusion",1866
O,"OXIPLAT 50 MG / 10 ML, Solution à diluer pour perfusion",1089
O,"OXONE 1 G / 10 ML, Poudre et solvant pour solution injectable  IV",79.4
O,"OXONE 1 G / 5 ML, Poudre et solvant pour solution injectable IM",79.4
O,"OXONE 500 MG / 5 ML, Poudre et solvant pour solution injectable IM",48.6
O,"OXONE 500 MG / 5 ML, Poudre et solvant pour solution injectable IV",48.6
O,"OXOVASIN, Solution pour usage externe",299
O,"OXYAL, Solution ophtalmique",60
O,"OXYFLOW 125 µg, Suspension pour inhalation",130
O,"OXYMAG, Comprimé effervescent",82
O,"OZEN 10 MG, Comprimé",23
O,"OZEN 10 MG, Comprimé",42.7
O,"OZEN 10 MG, Comprimé",82.6
O,"OZIL PLUS 20 MG, Gelule",52.8
O,"OZIL PLUS 20 MG, Gelule",102
O,"OZURDEX 700 µG, Implant intravitréen avec applicateur",9959
P,"PACLITAXEL COOPER 100 MG / 16.7 ML, Solution pour perfusion",1115
P,"PACLITAXEL COOPER 30 MG / 5 ML, Solution pour perfusion",452
P,"PACLITAXEL MYLAN PHARMA 100 MG / 16.7 ML, Solution à diluer pour perfusion",823
P,"PACLITAXEL MYLAN PHARMA 30 MG / 5 ML, Solution à diluer pour perfusion",430
P,"PACLITAXEL MYLAN PHARMA 300 MG / 50 ML, Solution à diluer pour perfusion",1574
P,"PANADOL 125 MG, Suppositoire (Retiré du marché)",10
P,"PANADOL 250 MG, Suppositoire (Retiré du marché)",10.6
P,"PANADOL 500 MG, Comprimé pelliculé",14.5
P,"PANADOL 500 MG, Suppositoire (Retiré du marché)",10.8
P,"PANADOL EXTRA, Comprimé pelliculé sécable",20
P,"PANALGIC 500 MG / 50 MG, Comprimé",15
P,"PANALGIC 500 MG / 50 MG, Comprime effervescent",17.4
P,"PANAX, Comprimé effervescent",87.9
P,"PANEKAL 20 MG, Comprimé pelliculé [P]",128.9
P,"PANEKAL 20 MG, Comprimé pelliculé [P]",50
P,"PANOXYL 10%, Gel pour application locale (Retiré du marché)",40.2
P,"PANOXYL 5%, Gel pour application locale (Retiré du marché)",40.2
P,"PANSORAL, Gel buccal",23
P,"PANTOPRAZOLE GT 20 MG, Comprimé",51.5
P,"PANTOPRAZOLE GT 20 MG, Comprimé",91.9
P,"PANTOPRAZOLE GT 40 MG, Comprimé",75
P,"PANTOPRAZOLE GT 40 MG, Comprimé",142.8
P,"PARA SPECIAL POUX, Solution (Retiré du marché)",74.7
